"","Age","Gender","Impressions","Clicks","Signed_In","CTR","ageGroup","CTRGroup"
"291137",61,"0",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"291292",95,"0",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"291300",47,"0",4,1,"1",0.25,"45-54","0.2-0.4"
"291307",14,"1",6,1,"1",0.166666666666667,"18-","0.0-0.2"
"291374",14,"1",8,1,"1",0.125,"18-","0.0-0.2"
"291404",17,"1",5,1,"1",0.2,"18-","0.2-0.4"
"291412",51,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"291427",16,"1",6,1,"1",0.166666666666667,"18-","0.0-0.2"
"291532",20,"0",5,1,"1",0.2,"18-24","0.2-0.4"
"291553",64,"1",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"291566",28,"1",3,1,"1",0.333333333333333,"25-34","0.2-0.4"
"291581",33,"1",5,1,"1",0.2,"25-34","0.2-0.4"
"291624",14,"0",7,1,"1",0.142857142857143,"18-","0.0-0.2"
"291646",16,"0",9,1,"1",0.111111111111111,"18-","0.0-0.2"
"291655",48,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"291680",32,"0",4,2,"1",0.5,"25-34","0.4-0.6"
"291700",44,"1",5,1,"1",0.2,"35-44","0.2-0.4"
"291705",79,"0",5,1,"1",0.2,"65+","0.2-0.4"
"291745",59,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"291753",51,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"291819",42,"1",8,1,"1",0.125,"35-44","0.0-0.2"
"291971",46,"0",5,1,"1",0.2,"45-54","0.2-0.4"
"291974",22,"0",8,1,"1",0.125,"18-24","0.0-0.2"
"291989",61,"1",8,1,"1",0.125,"55-64","0.0-0.2"
"292036",34,"0",9,1,"1",0.111111111111111,"25-34","0.0-0.2"
"292058",52,"1",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"292060",47,"1",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"292092",60,"0",5,1,"1",0.2,"55-64","0.2-0.4"
"292138",39,"1",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"292144",74,"0",5,2,"1",0.4,"65+","0.4-0.6"
"292218",67,"1",6,2,"1",0.333333333333333,"65+","0.2-0.4"
"292227",50,"0",8,1,"1",0.125,"45-54","0.0-0.2"
"292236",66,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"292301",39,"1",9,1,"1",0.111111111111111,"35-44","0.0-0.2"
"292338",70,"0",4,1,"1",0.25,"65+","0.2-0.4"
"292341",17,"1",10,1,"1",0.1,"18-","0.0-0.2"
"292343",69,"1",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"292349",46,"1",7,1,"1",0.142857142857143,"45-54","0.0-0.2"
"292368",47,"1",7,1,"1",0.142857142857143,"45-54","0.0-0.2"
"292384",15,"1",7,1,"1",0.142857142857143,"18-","0.0-0.2"
"292392",71,"0",4,2,"1",0.5,"65+","0.4-0.6"
"292414",53,"0",7,1,"1",0.142857142857143,"45-54","0.0-0.2"
"292419",19,"0",5,1,"1",0.2,"18-24","0.2-0.4"
"292463",59,"0",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"292464",39,"0",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"292470",33,"1",9,1,"1",0.111111111111111,"25-34","0.0-0.2"
"292487",81,"0",8,1,"1",0.125,"65+","0.0-0.2"
"292507",18,"0",5,1,"1",0.2,"18-","0.2-0.4"
"292515",38,"0",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"292584",30,"0",5,1,"1",0.2,"25-34","0.2-0.4"
"292585",55,"0",9,1,"1",0.111111111111111,"55-64","0.0-0.2"
"292596",32,"1",4,1,"1",0.25,"25-34","0.2-0.4"
"292601",79,"0",8,1,"1",0.125,"65+","0.0-0.2"
"292718",17,"1",8,1,"1",0.125,"18-","0.0-0.2"
"292814",65,"0",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"292840",52,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"292853",84,"0",5,1,"1",0.2,"65+","0.2-0.4"
"292861",15,"1",6,1,"1",0.166666666666667,"18-","0.0-0.2"
"292875",36,"1",4,1,"1",0.25,"35-44","0.2-0.4"
"292897",55,"1",8,1,"1",0.125,"55-64","0.0-0.2"
"292948",46,"0",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"292955",51,"1",9,1,"1",0.111111111111111,"45-54","0.0-0.2"
"293033",67,"0",4,1,"1",0.25,"65+","0.2-0.4"
"293080",33,"0",5,1,"1",0.2,"25-34","0.2-0.4"
"293082",17,"1",5,1,"1",0.2,"18-","0.2-0.4"
"293112",33,"0",2,1,"1",0.5,"25-34","0.4-0.6"
"293184",50,"1",8,1,"1",0.125,"45-54","0.0-0.2"
"293199",50,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"293355",31,"0",5,1,"1",0.2,"25-34","0.2-0.4"
"293365",63,"1",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"293380",78,"1",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"293469",64,"0",3,1,"1",0.333333333333333,"55-64","0.2-0.4"
"293495",14,"1",6,1,"1",0.166666666666667,"18-","0.0-0.2"
"293499",31,"1",4,1,"1",0.25,"25-34","0.2-0.4"
"293525",48,"1",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"293531",25,"0",3,1,"1",0.333333333333333,"25-34","0.2-0.4"
"293533",18,"1",4,1,"1",0.25,"18-","0.2-0.4"
"293553",27,"1",4,1,"1",0.25,"25-34","0.2-0.4"
"293559",56,"0",8,1,"1",0.125,"55-64","0.0-0.2"
"293592",42,"1",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"293602",36,"0",10,1,"1",0.1,"35-44","0.0-0.2"
"293632",20,"0",10,1,"1",0.1,"18-24","0.0-0.2"
"293633",40,"0",5,1,"1",0.2,"35-44","0.2-0.4"
"293637",39,"1",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"293643",64,"1",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"293660",39,"1",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"293714",39,"0",5,1,"1",0.2,"35-44","0.2-0.4"
"293738",48,"0",1,1,"1",1,"45-54","0.8-1.0"
"293785",74,"0",5,1,"1",0.2,"65+","0.2-0.4"
"293788",56,"1",11,1,"1",0.0909090909090909,"55-64","0.0-0.2"
"293791",78,"0",4,1,"1",0.25,"65+","0.2-0.4"
"293815",71,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"293844",57,"1",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"293854",42,"1",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"293884",20,"1",9,1,"1",0.111111111111111,"18-24","0.0-0.2"
"293893",25,"0",4,1,"1",0.25,"25-34","0.2-0.4"
"293899",74,"0",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"293921",84,"0",5,1,"1",0.2,"65+","0.2-0.4"
"293959",51,"0",8,1,"1",0.125,"45-54","0.0-0.2"
"293965",19,"1",3,1,"1",0.333333333333333,"18-24","0.2-0.4"
"293983",46,"0",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"294024",17,"1",4,1,"1",0.25,"18-","0.2-0.4"
"294028",55,"0",4,1,"1",0.25,"55-64","0.2-0.4"
"294058",26,"1",7,2,"1",0.285714285714286,"25-34","0.2-0.4"
"294065",49,"0",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"294096",38,"0",2,1,"1",0.5,"35-44","0.4-0.6"
"294135",28,"1",5,1,"1",0.2,"25-34","0.2-0.4"
"294163",62,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"294174",77,"1",3,1,"1",0.333333333333333,"65+","0.2-0.4"
"294198",48,"0",4,1,"1",0.25,"45-54","0.2-0.4"
"294213",66,"0",5,1,"1",0.2,"65+","0.2-0.4"
"294250",46,"1",14,1,"1",0.0714285714285714,"45-54","0.0-0.2"
"294268",61,"0",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"294337",66,"1",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"294352",30,"1",5,1,"1",0.2,"25-34","0.2-0.4"
"294483",34,"0",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"294494",21,"0",5,1,"1",0.2,"18-24","0.2-0.4"
"294516",74,"0",9,1,"1",0.111111111111111,"65+","0.0-0.2"
"294521",13,"1",6,1,"1",0.166666666666667,"18-","0.0-0.2"
"294557",42,"0",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"294578",20,"0",2,1,"1",0.5,"18-24","0.4-0.6"
"294595",17,"1",4,1,"1",0.25,"18-","0.2-0.4"
"294598",55,"1",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"294622",69,"1",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"294656",57,"1",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"294679",18,"1",4,1,"1",0.25,"18-","0.2-0.4"
"294688",52,"0",9,1,"1",0.111111111111111,"45-54","0.0-0.2"
"294692",60,"0",10,1,"1",0.1,"55-64","0.0-0.2"
"294727",59,"1",9,1,"1",0.111111111111111,"55-64","0.0-0.2"
"294748",80,"0",5,1,"1",0.2,"65+","0.2-0.4"
"294806",18,"1",8,1,"1",0.125,"18-","0.0-0.2"
"294813",59,"0",4,1,"1",0.25,"55-64","0.2-0.4"
"294893",20,"0",6,2,"1",0.333333333333333,"18-24","0.2-0.4"
"294945",62,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"294966",62,"1",10,1,"1",0.1,"55-64","0.0-0.2"
"295139",44,"0",5,1,"1",0.2,"35-44","0.2-0.4"
"295141",17,"0",7,1,"1",0.142857142857143,"18-","0.0-0.2"
"295168",22,"1",6,1,"1",0.166666666666667,"18-24","0.0-0.2"
"295221",19,"1",5,1,"1",0.2,"18-24","0.2-0.4"
"295231",50,"0",11,1,"1",0.0909090909090909,"45-54","0.0-0.2"
"295233",29,"1",10,1,"1",0.1,"25-34","0.0-0.2"
"295304",34,"1",5,1,"1",0.2,"25-34","0.2-0.4"
"295349",70,"1",3,1,"1",0.333333333333333,"65+","0.2-0.4"
"295370",22,"1",3,1,"1",0.333333333333333,"18-24","0.2-0.4"
"295409",45,"1",8,1,"1",0.125,"45-54","0.0-0.2"
"295419",73,"1",4,1,"1",0.25,"65+","0.2-0.4"
"295453",38,"1",8,1,"1",0.125,"35-44","0.0-0.2"
"295485",48,"0",5,1,"1",0.2,"45-54","0.2-0.4"
"295510",32,"1",11,1,"1",0.0909090909090909,"25-34","0.0-0.2"
"295528",29,"1",7,1,"1",0.142857142857143,"25-34","0.0-0.2"
"295565",27,"0",7,1,"1",0.142857142857143,"25-34","0.0-0.2"
"295576",59,"1",10,1,"1",0.1,"55-64","0.0-0.2"
"295622",48,"1",8,1,"1",0.125,"45-54","0.0-0.2"
"295698",37,"0",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"295786",43,"0",11,1,"1",0.0909090909090909,"35-44","0.0-0.2"
"295801",81,"0",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"295910",54,"1",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"295934",35,"1",4,1,"1",0.25,"35-44","0.2-0.4"
"295950",88,"0",4,1,"1",0.25,"65+","0.2-0.4"
"296016",63,"0",8,1,"1",0.125,"55-64","0.0-0.2"
"296049",17,"0",9,1,"1",0.111111111111111,"18-","0.0-0.2"
"296097",30,"0",7,1,"1",0.142857142857143,"25-34","0.0-0.2"
"296112",18,"1",8,1,"1",0.125,"18-","0.0-0.2"
"296192",73,"1",8,1,"1",0.125,"65+","0.0-0.2"
"296224",38,"0",4,1,"1",0.25,"35-44","0.2-0.4"
"296272",17,"1",7,1,"1",0.142857142857143,"18-","0.0-0.2"
"296296",22,"1",4,1,"1",0.25,"18-24","0.2-0.4"
"296328",76,"0",10,1,"1",0.1,"65+","0.0-0.2"
"296335",23,"1",7,1,"1",0.142857142857143,"18-24","0.0-0.2"
"296368",31,"0",5,1,"1",0.2,"25-34","0.2-0.4"
"296369",85,"0",5,2,"1",0.4,"65+","0.4-0.6"
"296383",57,"0",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"296394",32,"1",9,1,"1",0.111111111111111,"25-34","0.0-0.2"
"296422",57,"1",9,1,"1",0.111111111111111,"55-64","0.0-0.2"
"296482",48,"1",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"296518",37,"1",4,1,"1",0.25,"35-44","0.2-0.4"
"296524",48,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"296567",39,"0",13,1,"1",0.0769230769230769,"35-44","0.0-0.2"
"296597",48,"1",9,1,"1",0.111111111111111,"45-54","0.0-0.2"
"296610",17,"1",6,1,"1",0.166666666666667,"18-","0.0-0.2"
"296612",49,"1",11,1,"1",0.0909090909090909,"45-54","0.0-0.2"
"296647",12,"1",9,1,"1",0.111111111111111,"18-","0.0-0.2"
"296655",42,"0",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"296703",15,"0",7,1,"1",0.142857142857143,"18-","0.0-0.2"
"296714",15,"0",4,1,"1",0.25,"18-","0.2-0.4"
"296718",68,"0",5,1,"1",0.2,"65+","0.2-0.4"
"296804",65,"1",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"296812",63,"0",5,1,"1",0.2,"55-64","0.2-0.4"
"296819",68,"0",4,1,"1",0.25,"65+","0.2-0.4"
"296842",39,"0",10,1,"1",0.1,"35-44","0.0-0.2"
"296874",51,"0",8,1,"1",0.125,"45-54","0.0-0.2"
"296875",30,"0",4,1,"1",0.25,"25-34","0.2-0.4"
"296877",48,"1",2,1,"1",0.5,"45-54","0.4-0.6"
"296912",43,"1",8,1,"1",0.125,"35-44","0.0-0.2"
"296921",65,"0",5,1,"1",0.2,"65+","0.2-0.4"
"297007",57,"0",6,2,"1",0.333333333333333,"55-64","0.2-0.4"
"297031",73,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"297045",60,"1",9,1,"1",0.111111111111111,"55-64","0.0-0.2"
"297046",46,"1",7,1,"1",0.142857142857143,"45-54","0.0-0.2"
"297078",28,"1",5,1,"1",0.2,"25-34","0.2-0.4"
"297081",50,"0",3,1,"1",0.333333333333333,"45-54","0.2-0.4"
"297195",53,"0",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"297290",13,"0",2,1,"1",0.5,"18-","0.4-0.6"
"297334",61,"1",9,1,"1",0.111111111111111,"55-64","0.0-0.2"
"297358",30,"0",7,1,"1",0.142857142857143,"25-34","0.0-0.2"
"297380",37,"1",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"297408",37,"0",8,1,"1",0.125,"35-44","0.0-0.2"
"297426",18,"0",8,1,"1",0.125,"18-","0.0-0.2"
"297440",83,"1",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"297510",66,"0",3,1,"1",0.333333333333333,"65+","0.2-0.4"
"297519",67,"1",5,1,"1",0.2,"65+","0.2-0.4"
"297526",52,"0",11,1,"1",0.0909090909090909,"45-54","0.0-0.2"
"297551",47,"0",3,1,"1",0.333333333333333,"45-54","0.2-0.4"
"297602",68,"1",8,1,"1",0.125,"65+","0.0-0.2"
"297626",59,"0",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"297653",82,"1",9,1,"1",0.111111111111111,"65+","0.0-0.2"
"297671",78,"0",5,1,"1",0.2,"65+","0.2-0.4"
"297680",43,"1",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"297704",71,"1",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"297714",23,"1",10,1,"1",0.1,"18-24","0.0-0.2"
"297745",40,"1",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"297765",16,"1",5,1,"1",0.2,"18-","0.2-0.4"
"297813",61,"0",5,1,"1",0.2,"55-64","0.2-0.4"
"297823",61,"1",9,1,"1",0.111111111111111,"55-64","0.0-0.2"
"297863",26,"0",7,1,"1",0.142857142857143,"25-34","0.0-0.2"
"297963",46,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"297989",44,"0",4,1,"1",0.25,"35-44","0.2-0.4"
"298026",62,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"298149",42,"1",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"298174",49,"1",8,1,"1",0.125,"45-54","0.0-0.2"
"298179",33,"0",9,1,"1",0.111111111111111,"25-34","0.0-0.2"
"298223",26,"0",11,1,"1",0.0909090909090909,"25-34","0.0-0.2"
"298256",17,"1",4,1,"1",0.25,"18-","0.2-0.4"
"298276",58,"1",8,1,"1",0.125,"55-64","0.0-0.2"
"298278",19,"1",9,1,"1",0.111111111111111,"18-24","0.0-0.2"
"298290",30,"1",4,1,"1",0.25,"25-34","0.2-0.4"
"298311",32,"0",10,1,"1",0.1,"25-34","0.0-0.2"
"298387",36,"1",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"298461",68,"0",4,1,"1",0.25,"65+","0.2-0.4"
"298489",56,"0",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"298492",85,"1",8,1,"1",0.125,"65+","0.0-0.2"
"298493",57,"1",3,1,"1",0.333333333333333,"55-64","0.2-0.4"
"298533",68,"1",9,1,"1",0.111111111111111,"65+","0.0-0.2"
"298534",73,"0",10,1,"1",0.1,"65+","0.0-0.2"
"298545",66,"1",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"298590",92,"1",5,1,"1",0.2,"65+","0.2-0.4"
"298656",16,"1",9,2,"1",0.222222222222222,"18-","0.2-0.4"
"298718",61,"1",4,1,"1",0.25,"55-64","0.2-0.4"
"298733",80,"0",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"298805",60,"1",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"298815",37,"0",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"298881",70,"0",4,1,"1",0.25,"65+","0.2-0.4"
"298885",55,"1",4,1,"1",0.25,"55-64","0.2-0.4"
"298888",59,"0",5,1,"1",0.2,"55-64","0.2-0.4"
"298890",71,"1",3,1,"1",0.333333333333333,"65+","0.2-0.4"
"298891",62,"0",11,1,"1",0.0909090909090909,"55-64","0.0-0.2"
"298912",68,"0",9,1,"1",0.111111111111111,"65+","0.0-0.2"
"299021",64,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"299096",57,"0",1,1,"1",1,"55-64","0.8-1.0"
"299107",40,"1",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"299150",36,"1",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"299211",67,"1",3,1,"1",0.333333333333333,"65+","0.2-0.4"
"299221",68,"0",4,1,"1",0.25,"65+","0.2-0.4"
"299229",60,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"299274",16,"0",9,1,"1",0.111111111111111,"18-","0.0-0.2"
"299302",73,"1",8,1,"1",0.125,"65+","0.0-0.2"
"299368",20,"1",8,1,"1",0.125,"18-24","0.0-0.2"
"299489",35,"1",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"299492",46,"0",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"299508",58,"0",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"299512",58,"0",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"299536",17,"1",3,1,"1",0.333333333333333,"18-","0.2-0.4"
"299555",26,"1",8,1,"1",0.125,"25-34","0.0-0.2"
"299579",53,"0",1,1,"1",1,"45-54","0.8-1.0"
"299599",83,"0",3,1,"1",0.333333333333333,"65+","0.2-0.4"
"299662",54,"1",4,1,"1",0.25,"45-54","0.2-0.4"
"299670",48,"0",5,1,"1",0.2,"45-54","0.2-0.4"
"299703",57,"0",8,1,"1",0.125,"55-64","0.0-0.2"
"299712",65,"0",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"299714",14,"1",4,1,"1",0.25,"18-","0.2-0.4"
"299734",46,"1",2,1,"1",0.5,"45-54","0.4-0.6"
"299743",68,"1",6,1,"1",0.166666666666667,"65+","0.0-0.2"
"299768",30,"0",7,1,"1",0.142857142857143,"25-34","0.0-0.2"
"299780",16,"0",3,1,"1",0.333333333333333,"18-","0.2-0.4"
"299827",92,"1",5,1,"1",0.2,"65+","0.2-0.4"
"299845",58,"1",4,1,"1",0.25,"55-64","0.2-0.4"
"299953",62,"0",4,1,"1",0.25,"55-64","0.2-0.4"
"299967",68,"0",8,1,"1",0.125,"65+","0.0-0.2"
"300090",40,"1",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"300098",54,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"300130",61,"0",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"300191",50,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"300199",37,"1",4,1,"1",0.25,"35-44","0.2-0.4"
"300209",46,"0",7,1,"1",0.142857142857143,"45-54","0.0-0.2"
"300256",61,"1",10,1,"1",0.1,"55-64","0.0-0.2"
"300264",48,"0",8,1,"1",0.125,"45-54","0.0-0.2"
"300276",56,"0",5,1,"1",0.2,"55-64","0.2-0.4"
"300298",30,"1",5,1,"1",0.2,"25-34","0.2-0.4"
"300299",38,"1",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"300332",69,"0",8,2,"1",0.25,"65+","0.2-0.4"
"300448",9,"0",4,1,"1",0.25,"18-","0.2-0.4"
"300511",21,"1",7,1,"1",0.142857142857143,"18-24","0.0-0.2"
"300570",18,"0",6,1,"1",0.166666666666667,"18-","0.0-0.2"
"300606",29,"0",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"300650",41,"1",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"300660",54,"0",7,1,"1",0.142857142857143,"45-54","0.0-0.2"
"300666",40,"0",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"300676",71,"1",8,1,"1",0.125,"65+","0.0-0.2"
"300698",40,"1",9,1,"1",0.111111111111111,"35-44","0.0-0.2"
"300778",38,"1",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"300808",42,"0",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"300826",15,"0",6,1,"1",0.166666666666667,"18-","0.0-0.2"
"300829",42,"0",4,1,"1",0.25,"35-44","0.2-0.4"
"300864",70,"0",5,1,"1",0.2,"65+","0.2-0.4"
"300897",60,"0",3,1,"1",0.333333333333333,"55-64","0.2-0.4"
"300928",65,"1",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"300973",19,"1",4,1,"1",0.25,"18-24","0.2-0.4"
"301020",21,"1",7,1,"1",0.142857142857143,"18-24","0.0-0.2"
"301043",18,"1",7,1,"1",0.142857142857143,"18-","0.0-0.2"
"301084",37,"1",9,1,"1",0.111111111111111,"35-44","0.0-0.2"
"301110",41,"0",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"301133",72,"1",6,2,"1",0.333333333333333,"65+","0.2-0.4"
"301306",54,"1",8,1,"1",0.125,"45-54","0.0-0.2"
"301350",88,"0",5,1,"1",0.2,"65+","0.2-0.4"
"301386",71,"0",4,1,"1",0.25,"65+","0.2-0.4"
"301408",31,"1",8,2,"1",0.25,"25-34","0.2-0.4"
"301416",51,"1",8,1,"1",0.125,"45-54","0.0-0.2"
"301417",13,"1",6,1,"1",0.166666666666667,"18-","0.0-0.2"
"301439",36,"1",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"301458",51,"1",6,1,"1",0.166666666666667,"45-54","0.0-0.2"
"301462",55,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"301513",70,"1",4,1,"1",0.25,"65+","0.2-0.4"
"301522",23,"0",5,1,"1",0.2,"18-24","0.2-0.4"
"301542",41,"1",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"301546",36,"1",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"301579",51,"1",5,1,"1",0.2,"45-54","0.2-0.4"
"301594",19,"1",5,1,"1",0.2,"18-24","0.2-0.4"
"301599",70,"0",4,1,"1",0.25,"65+","0.2-0.4"
"301616",36,"1",3,1,"1",0.333333333333333,"35-44","0.2-0.4"
"301627",50,"0",10,1,"1",0.1,"45-54","0.0-0.2"
"301717",55,"0",5,1,"1",0.2,"55-64","0.2-0.4"
"301732",37,"1",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"301873",34,"1",5,1,"1",0.2,"25-34","0.2-0.4"
"301895",57,"0",6,1,"1",0.166666666666667,"55-64","0.0-0.2"
"301992",57,"0",4,1,"1",0.25,"55-64","0.2-0.4"
"301997",30,"1",8,1,"1",0.125,"25-34","0.0-0.2"
"302008",57,"0",3,1,"1",0.333333333333333,"55-64","0.2-0.4"
"302012",66,"0",5,1,"1",0.2,"65+","0.2-0.4"
"302074",54,"1",8,1,"1",0.125,"45-54","0.0-0.2"
"302090",55,"0",4,1,"1",0.25,"55-64","0.2-0.4"
"302095",16,"1",5,1,"1",0.2,"18-","0.2-0.4"
"302267",52,"0",10,1,"1",0.1,"45-54","0.0-0.2"
"302271",59,"1",4,1,"1",0.25,"55-64","0.2-0.4"
"302312",38,"1",5,1,"1",0.2,"35-44","0.2-0.4"
"302323",47,"1",9,1,"1",0.111111111111111,"45-54","0.0-0.2"
"302369",15,"1",9,1,"1",0.111111111111111,"18-","0.0-0.2"
"302393",59,"0",3,1,"1",0.333333333333333,"55-64","0.2-0.4"
"302439",31,"0",7,1,"1",0.142857142857143,"25-34","0.0-0.2"
"302453",17,"1",8,1,"1",0.125,"18-","0.0-0.2"
"302503",38,"0",8,1,"1",0.125,"35-44","0.0-0.2"
"302513",41,"0",6,1,"1",0.166666666666667,"35-44","0.0-0.2"
"302516",26,"0",11,1,"1",0.0909090909090909,"25-34","0.0-0.2"
"302522",47,"1",10,1,"1",0.1,"45-54","0.0-0.2"
"302539",23,"0",6,1,"1",0.166666666666667,"18-24","0.0-0.2"
"302545",16,"0",3,1,"1",0.333333333333333,"18-","0.2-0.4"
"302555",71,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"302557",72,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"302635",56,"0",4,1,"1",0.25,"55-64","0.2-0.4"
"302663",46,"1",3,1,"1",0.333333333333333,"45-54","0.2-0.4"
"302672",49,"0",7,1,"1",0.142857142857143,"45-54","0.0-0.2"
"302740",10,"1",5,1,"1",0.2,"18-","0.2-0.4"
"302752",57,"0",5,1,"1",0.2,"55-64","0.2-0.4"
"302788",28,"1",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"302791",60,"1",7,1,"1",0.142857142857143,"55-64","0.0-0.2"
"302803",26,"1",6,1,"1",0.166666666666667,"25-34","0.0-0.2"
"302809",35,"1",4,1,"1",0.25,"35-44","0.2-0.4"
"302865",37,"1",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"302873",27,"1",5,1,"1",0.2,"25-34","0.2-0.4"
"302877",64,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"302879",41,"0",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"302882",59,"1",5,1,"1",0.2,"55-64","0.2-0.4"
"302890",57,"0",9,2,"1",0.222222222222222,"55-64","0.2-0.4"
"302958",16,"1",5,1,"1",0.2,"18-","0.2-0.4"
"303105",48,"1",4,1,"1",0.25,"45-54","0.2-0.4"
"303157",25,"0",7,1,"1",0.142857142857143,"25-34","0.0-0.2"
"303195",42,"0",4,1,"1",0.25,"35-44","0.2-0.4"
"303208",77,"0",7,1,"1",0.142857142857143,"65+","0.0-0.2"
"303210",73,"1",8,1,"1",0.125,"65+","0.0-0.2"
"303238",38,"1",7,1,"1",0.142857142857143,"35-44","0.0-0.2"
"303255",21,"0",4,1,"1",0.25,"18-24","0.2-0.4"
"303274",51,"0",4,1,"1",0.25,"45-54","0.2-0.4"
